POLICY,TYPE,PACKAGE,PATH,NOTES
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/navy_flounder_sos.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/navy_flounder_ta.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/navy_flounder_vcn.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/oland_ce.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/oland_k_smc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/oland_mc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/oland_me.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/oland_pfp.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/oland_rlc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/oland_smc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/oland_uvd.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/picasso_asd.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/picasso_ce.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/picasso_gpu_info.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/picasso_me.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/picasso_mec.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/picasso_mec2.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/picasso_pfp.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/picasso_rlc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/picasso_rlc_am4.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/picasso_sdma.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/picasso_ta.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/picasso_vcn.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/pitcairn_ce.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/pitcairn_k_smc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/pitcairn_mc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/pitcairn_me.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/pitcairn_pfp.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/pitcairn_rlc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/pitcairn_smc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/pitcairn_uvd.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris10_ce.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris10_ce_2.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris10_k2_smc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris10_k_mc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris10_k_smc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris10_mc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris10_me.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris10_me_2.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris10_mec.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris10_mec2.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris10_mec2_2.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris10_mec_2.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris10_pfp.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris10_pfp_2.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris10_rlc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris10_sdma.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris10_sdma1.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris10_smc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris10_smc_sk.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris10_uvd.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris10_vce.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris11_ce.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris11_ce_2.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris11_k2_smc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris11_k_mc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris11_k_smc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris11_mc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris11_me.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris11_me_2.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris11_mec.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris11_mec2.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris11_mec2_2.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris11_mec_2.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris11_pfp.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris11_pfp_2.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris11_rlc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris11_sdma.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris11_sdma1.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris11_smc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris11_smc_sk.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris11_uvd.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris11_vce.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris12_32_mc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris12_ce.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris12_ce_2.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris12_k_mc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris12_k_smc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris12_mc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris12_me.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris12_me_2.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris12_mec.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris12_mec2.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris12_mec2_2.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris12_mec_2.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris12_pfp.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris12_pfp_2.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris12_rlc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris12_sdma.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris12_sdma1.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris12_smc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris12_uvd.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/polaris12_vce.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/psp_13_0_0_sos.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/psp_13_0_0_ta.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/psp_13_0_4_ta.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/psp_13_0_4_toc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/psp_13_0_5_asd.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/psp_13_0_5_ta.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/psp_13_0_5_toc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/psp_13_0_7_sos.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/psp_13_0_7_ta.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/psp_13_0_8_asd.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/psp_13_0_8_ta.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/psp_13_0_8_toc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/raven2_asd.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/raven2_ce.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/raven2_gpu_info.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/raven2_me.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/raven2_mec.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/raven2_mec2.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/raven2_pfp.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/raven2_rlc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/raven2_sdma.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/raven2_ta.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/raven2_vcn.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/raven_asd.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/raven_ce.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/raven_dmcu.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/raven_gpu_info.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/raven_kicker_rlc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/raven_me.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/raven_mec.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/raven_mec2.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/raven_pfp.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/raven_rlc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/raven_sdma.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/raven_ta.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/raven_vcn.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/renoir_asd.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/renoir_ce.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/renoir_dmcub.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/renoir_gpu_info.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/renoir_me.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/renoir_mec.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/renoir_mec2.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/renoir_pfp.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/renoir_rlc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/renoir_sdma.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/renoir_ta.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/renoir_vcn.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/sdma_5_2_6.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/sdma_5_2_7.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/sdma_6_0_0.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/sdma_6_0_1.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/sdma_6_0_2.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/si58_mc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/sienna_cichlid_ce.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/sienna_cichlid_dmcub.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/sienna_cichlid_me.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/sienna_cichlid_mec.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/sienna_cichlid_mec2.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/sienna_cichlid_pfp.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/sienna_cichlid_rlc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/sienna_cichlid_sdma.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/sienna_cichlid_smc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/sienna_cichlid_sos.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/sienna_cichlid_ta.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/sienna_cichlid_vcn.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/smu_13_0_0.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/smu_13_0_7.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/stoney_ce.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/stoney_me.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/stoney_mec.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/stoney_pfp.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/stoney_rlc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/stoney_sdma.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/stoney_uvd.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/stoney_vce.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/tahiti_ce.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/tahiti_k_smc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/tahiti_mc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/tahiti_me.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/tahiti_pfp.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/tahiti_rlc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/tahiti_smc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/tahiti_uvd.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/tonga_ce.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/tonga_k_smc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/tonga_mc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/tonga_me.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/tonga_mec.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/tonga_mec2.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/tonga_pfp.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/tonga_rlc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/tonga_sdma.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/tonga_sdma1.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/tonga_smc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/tonga_uvd.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/tonga_vce.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/topaz_ce.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/topaz_k_smc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/topaz_mc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/topaz_me.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/topaz_mec.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/topaz_mec2.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/topaz_pfp.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/topaz_rlc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/topaz_sdma.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/topaz_sdma1.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/topaz_smc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vangogh_asd.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vangogh_ce.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vangogh_dmcub.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vangogh_me.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vangogh_mec.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vangogh_mec2.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vangogh_pfp.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vangogh_rlc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vangogh_sdma.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vangogh_toc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vangogh_vcn.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vcn_3_1_2.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vcn_4_0_0.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vcn_4_0_2.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vcn_4_0_4.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vega10_acg_smc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vega10_asd.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vega10_ce.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vega10_gpu_info.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vega10_me.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vega10_mec.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vega10_mec2.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vega10_pfp.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vega10_rlc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vega10_sdma.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vega10_sdma1.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vega10_smc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vega10_sos.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vega10_uvd.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vega10_vce.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vega12_asd.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vega12_ce.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vega12_gpu_info.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vega12_me.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vega12_mec.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vega12_mec2.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vega12_pfp.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vega12_rlc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vega12_sdma.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vega12_sdma1.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vega12_smc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vega12_sos.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vega12_uvd.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vega12_vce.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vega20_asd.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vega20_ce.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vega20_me.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vega20_mec.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vega20_mec2.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vega20_pfp.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vega20_rlc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vega20_sdma.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vega20_sdma1.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vega20_smc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vega20_sos.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vega20_ta.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vega20_uvd.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vega20_vce.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vegam_ce.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vegam_me.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vegam_mec.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vegam_mec2.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vegam_pfp.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vegam_rlc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vegam_sdma.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vegam_sdma1.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vegam_smc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vegam_uvd.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/amdgpu/vegam_vce.bin",
